open,high,low,close,volume,marketCap,timestamp
0.06183332,0.06634905,0.05261677,0.05816342,0,0,"2010-07-13T23:59:59.999Z"
0.07879913,0.08360209,0.06903579,0.07416855,0,0,"2010-07-19T23:59:59.999Z"
0.06976299,0.07825864,0.06472816,0.06895142,0,0,"2010-07-25T23:59:59.999Z"
0.06970508,0.07158763,0.05164856,0.06046468,0,0,"2010-08-01T23:59:59.999Z"
0.06115977,0.067016,0.05067227,0.05964825,0,0,"2010-08-07T23:59:59.999Z"
0.06134036,0.07395598,0.05900163,0.06306071,0,0,"2010-08-13T23:59:59.999Z"
0.06994254,0.07134897,0.05853218,0.06581428,0,0,"2010-08-20T23:59:59.999Z"
0.06833609,0.08441321,0.06359481,0.06947311,0,0,"2010-08-26T23:59:59.999Z"
0.06252651,0.06697775,0.05055178,0.06260652,0,0,"2010-09-02T23:59:59.999Z"
0.06027728,0.0630562,0.05008993,0.06010664,0,0,"2010-09-08T23:59:59.999Z"
0.06105726,0.06988858,0.05539318,0.06071952,0,0,"2010-09-14T23:59:59.999Z"
0.0607776,0.07497785,0.05942079,0.06011619,0,0,"2010-09-21T23:59:59.999Z"
0.06098513,0.07822057,0.05782159,0.06095292,0,0,"2010-09-27T23:59:59.999Z"
0.06013844,0.07013507,0.05622548,0.06043778,0,0,"2010-10-03T23:59:59.999Z"
0.09873345,0.1172604,0.0902759,0.11358109,0,0,"2010-10-10T23:59:59.999Z"
0.10602316,0.10733959,0.08632514,0.10157997,0,0,"2010-10-16T23:59:59.999Z"
0.10959341,0.11710837,0.08592103,0.10976226,0,0,"2010-10-23T23:59:59.999Z"
0.1744869,0.2258875,0.16833141,0.19,0,0,"2010-10-29T23:59:59.999Z"
0.19737072,0.2488942,0.19016785,0.2413261,0,0,"2010-11-04T23:59:59.999Z"
0.31358503,0.32081129,0.21115833,0.23296009,0,0,"2010-11-11T23:59:59.999Z"
0.22833879,0.27773592,0.21683855,0.2707324,0,0,"2010-11-17T23:59:59.999Z"
0.28757612,0.28802633,0.22782684,0.28037997,0,0,"2010-11-23T23:59:59.999Z"
0.25858757,0.26871577,0.20499215,0.21567219,0,0,"2010-11-30T23:59:59.999Z"
0.21094287,0.24353259,0.19851918,0.22720412,0,0,"2010-12-06T23:59:59.999Z"
0.22405832,0.28538253,0.22209471,0.22991209,0,0,"2010-12-13T23:59:59.999Z"
0.24349137,0.28627871,0.2185571,0.24422572,0,0,"2010-12-19T23:59:59.999Z"
0.24874559,0.2596144,0.22025557,0.24998617,0,0,"2010-12-25T23:59:59.999Z"
0.29992893,0.32233307,0.26850206,0.3,0,0,"2011-01-01T23:59:59.999Z"
0.29962122,0.38489632,0.29962122,0.31580281,0,0,"2011-01-07T23:59:59.999Z"
0.33043849,0.4167588,0.32303972,0.33186037,0,0,"2011-01-13T23:59:59.999Z"
0.3267831,0.44697875,0.3267831,0.35915901,0,0,"2011-01-20T23:59:59.999Z"
0.4260145,0.50075858,0.40513647,0.41881367,0,0,"2011-01-26T23:59:59.999Z"
0.69284926,0.88378975,0.66981005,0.79806552,0,0,"2011-02-02T23:59:59.999Z"
0.90339333,0.94611401,0.76383705,0.91613737,0,0,"2011-02-08T23:59:59.999Z"
1.05401313,1.22978008,0.98739517,1.07990111,0,0,"2011-02-14T23:59:59.999Z"
0.87391339,0.93205924,0.76969996,0.91370261,0,0,"2011-02-21T23:59:59.999Z"
0.99784392,1.09711396,0.87844828,0.90914102,0,0,"2011-02-27T23:59:59.999Z"
0.90351601,0.95284483,0.75935826,0.91112162,0,0,"2011-03-05T23:59:59.999Z"
0.88368851,1.18517042,0.85535756,0.92205376,0,0,"2011-03-12T23:59:59.999Z"
0.86968399,0.93395076,0.80680377,0.86624928,0,0,"2011-03-18T23:59:59.999Z"
0.86450759,0.95109578,0.76933305,0.8994632,0,0,"2011-03-25T23:59:59.999Z"
0.79902333,0.9813328,0.7708485,0.79093751,0,0,"2011-03-31T23:59:59.999Z"
0.76103243,0.84243621,0.6952901,0.73610838,0,0,"2011-04-06T23:59:59.999Z"
0.82264364,1.16134433,0.82264364,0.92071625,0,0,"2011-04-13T23:59:59.999Z"
1.13817646,1.30566381,1.04740791,1.19988679,0,0,"2011-04-19T23:59:59.999Z"
1.63315718,1.71198212,1.37514268,1.56578672,0,0,"2011-04-25T23:59:59.999Z"
3.60135807,3.96396738,3.41020722,3.58948389,0,0,"2011-05-02T23:59:59.999Z"
3.63511409,4.71575968,3.63511409,3.82225712,0,0,"2011-05-08T23:59:59.999Z"
7.67898375,8.56018202,6.64687336,8.34201209,0,0,"2011-05-15T23:59:59.999Z"
5.71974742,6.99883519,5.37305205,6.83498403,0,0,"2011-05-21T23:59:59.999Z"
8.11823384,10.12819013,7.62256523,9.14585407,0,0,"2011-05-27T23:59:59.999Z"
10.09946788,13.61660666,9.7293828,13.00940145,0,0,"2011-06-03T23:59:59.999Z"
25.36202221,33.88105191,24.97432051,30.06308766,0,0,"2011-06-09T23:59:59.999Z"
20.64287698,20.94128421,16.1578782,19.71758526,0,0,"2011-06-16T23:59:59.999Z"
17.06723291,17.880056,14.18691921,15.58152464,0,0,"2011-06-22T23:59:59.999Z"
17.51040672,21.07466315,16.67903545,17.07432006,0,0,"2011-06-28T23:59:59.999Z"
14.05093583,17.79801523,13.68450661,14.23968802,0,0,"2011-07-05T23:59:59.999Z"
15.153064,16.26330885,13.14758114,14.85866534,0,0,"2011-07-11T23:59:59.999Z"
13.86845904,16.65084997,13.62076737,13.95597738,0,0,"2011-07-17T23:59:59.999Z"
13.7929934,14.63776752,12.42843359,13.96186312,0,0,"2011-07-24T23:59:59.999Z"
13.79424368,15.00161218,12.63955774,13.61800536,0,0,"2011-07-30T23:59:59.999Z"
11.03996983,11.15299005,7.08197189,7.50323227,0,0,"2011-08-06T23:59:59.999Z"
10.30246403,12.05480481,9.5657439,9.82886856,0,0,"2011-08-12T23:59:59.999Z"
11.27299114,12.94679336,10.72852772,11.32894727,0,0,"2011-08-18T23:59:59.999Z"
11.32941003,13.45503353,10.72308364,11.24036219,0,0,"2011-08-25T23:59:59.999Z"
9.37596679,9.67251714,7.93015259,9.04683085,0,0,"2011-08-31T23:59:59.999Z"
7.96668138,8.37617925,6.83656558,8.20235766,0,0,"2011-09-06T23:59:59.999Z"
6.62584687,6.79666733,5.7092275,5.95764036,0,0,"2011-09-13T23:59:59.999Z"
5.09011039,5.44032061,4.39217915,5.29058503,0,0,"2011-09-19T23:59:59.999Z"
5.41350616,5.6649027,4.64904878,5.14417399,0,0,"2011-09-26T23:59:59.999Z"
5.27209216,5.41037926,4.3716443,5.17896185,0,0,"2011-10-02T23:59:59.999Z"
4.34713193,4.60683164,3.74672519,4.04205945,0,0,"2011-10-08T23:59:59.999Z"
4.14541464,4.33656755,3.49618518,3.86448891,0,0,"2011-10-15T23:59:59.999Z"
2.36199244,2.9093799,2.28308684,2.55444806,0,0,"2011-10-21T23:59:59.999Z"
2.86331653,3.14423419,2.46126803,3.01783291,0,0,"2011-10-27T23:59:59.999Z"
3.36236864,3.59932805,3.11248147,3.32671917,0,0,"2011-11-03T23:59:59.999Z"
3.04605956,3.23780047,2.65117544,3.03060088,0,0,"2011-11-09T23:59:59.999Z"
2.76189701,2.8329696,2.15187827,2.66090459,0,0,"2011-11-16T23:59:59.999Z"
2.35439103,2.6729352,1.91631609,2.32116321,0,0,"2011-11-22T23:59:59.999Z"
2.48932774,2.83783095,2.25456918,2.52360811,0,0,"2011-11-28T23:59:59.999Z"
2.90434878,3.09737497,2.62422296,2.94838054,0,0,"2011-12-05T23:59:59.999Z"
3.05142735,3.64529214,2.93240739,3.23884873,0,0,"2011-12-11T23:59:59.999Z"
3.21281985,3.88636089,3.01655431,3.21996728,0,0,"2011-12-17T23:59:59.999Z"
3.98509466,4.80682043,3.8447479,3.94730687,0,0,"2011-12-24T23:59:59.999Z"
4.17119927,4.48533209,3.50330615,4.31536286,0,0,"2011-12-30T23:59:59.999Z"
6.66976928,6.83915799,5.63733788,6.60205532,0,0,"2012-01-06T23:59:59.999Z"
6.90899323,7.24002682,5.85424688,7.01950113,0,0,"2012-01-12T23:59:59.999Z"
6.45033848,7.14387223,5.82188611,6.73834116,0,0,"2012-01-18T23:59:59.999Z"
6.37146132,7.50862564,5.98815859,6.43097182,0,0,"2012-01-25T23:59:59.999Z"
5.56810465,6.07510305,4.94471472,5.54965327,0,0,"2012-01-31T23:59:59.999Z"
5.86724337,6.05877074,4.78797442,5.74232368,0,0,"2012-02-06T23:59:59.999Z"
5.79104575,5.99924377,4.8532302,5.55952187,0,0,"2012-02-13T23:59:59.999Z"
4.47758147,5.03727577,4.02373442,4.41180663,0,0,"2012-02-19T23:59:59.999Z"
5.08531455,5.48238823,4.45115911,5.0288102,0,0,"2012-02-26T23:59:59.999Z"
4.7986948,5.0503678,4.07900311,4.89267155,0,0,"2012-03-03T23:59:59.999Z"
4.96482643,6.09473601,4.67069464,4.87676645,0,0,"2012-03-09T23:59:59.999Z"
5.35414202,6.53068,5.06412533,5.34639753,0,0,"2012-03-16T23:59:59.999Z"
4.87752501,5.35459032,4.05874548,4.86162828,0,0,"2012-03-22T23:59:59.999Z"
4.77686776,4.95170048,4.03582361,4.83695352,0,0,"2012-03-29T23:59:59.999Z"
5.00205184,5.24806155,4.10652793,4.92430976,0,0,"2012-04-04T23:59:59.999Z"
4.85462023,5.30056675,4.31973426,4.82839711,0,0,"2012-04-10T23:59:59.999Z"
4.94838567,5.28006419,4.42225572,4.98878338,0,0,"2012-04-17T23:59:59.999Z"
5.25841168,5.43124629,4.15215416,5.1556199,0,0,"2012-04-23T23:59:59.999Z"
5.00728136,5.61293041,4.82268405,4.91503796,0,0,"2012-04-29T23:59:59.999Z"
5.11322171,5.7424828,4.79588366,5.07163649,0,0,"2012-05-06T23:59:59.999Z"
5.02646265,5.16957019,4.32133901,5.01999907,0,0,"2012-05-12T23:59:59.999Z"
5.1404474,6.59853424,4.9124192,5.1006107,0,0,"2012-05-19T23:59:59.999Z"
5.12764529,5.67432042,4.98229159,5.14767399,0,0,"2012-05-25T23:59:59.999Z"
5.15696382,5.42460943,4.31292788,5.18000336,0,0,"2012-05-31T23:59:59.999Z"
5.45559531,5.5758727,4.4317805,5.52897055,0,0,"2012-06-07T23:59:59.999Z"
5.69087246,6.2588686,5.23879599,5.8696722,0,0,"2012-06-13T23:59:59.999Z"
6.49090894,7.05729115,5.86875022,6.49818679,0,0,"2012-06-19T23:59:59.999Z"
6.42975197,6.86019509,5.89685584,6.43167953,0,0,"2012-06-26T23:59:59.999Z"
6.68796704,8.56750995,6.37513832,6.74371915,0,0,"2012-07-02T23:59:59.999Z"
6.80057546,8.55891751,6.38956105,6.92072579,0,0,"2012-07-09T23:59:59.999Z"
7.64243842,8.17329064,6.97329606,7.65655834,0,0,"2012-07-15T23:59:59.999Z"
8.5379089,9.36606585,7.67435566,9.23220262,0,0,"2012-07-21T23:59:59.999Z"
8.91799972,11.16607589,8.54231293,8.93604308,0,0,"2012-07-28T23:59:59.999Z"
10.3952392,11.06342706,9.32951664,10.68282219,0,0,"2012-08-03T23:59:59.999Z"
11.05291918,11.55957429,9.62275495,11.06486034,0,0,"2012-08-09T23:59:59.999Z"
12.69182432,14.73591106,11.69014304,13.48214926,0,0,"2012-08-16T23:59:59.999Z"
10.42598528,10.50274123,8.51570508,10.27630004,0,0,"2012-08-22T23:59:59.999Z"
11.97580234,14.5749248,10.55914809,11.16552603,0,0,"2012-08-29T23:59:59.999Z"
10.44719462,12.52692305,9.684498,10.45251285,0,0,"2012-09-04T23:59:59.999Z"
11.14808519,11.27383144,9.29925099,11.15746677,0,0,"2012-09-10T23:59:59.999Z"
11.85107184,13.73750611,11.13862881,11.94988405,0,0,"2012-09-17T23:59:59.999Z"
12.42604728,13.32055192,9.98871988,12.24756939,0,0,"2012-09-23T23:59:59.999Z"
12.41277311,12.96054768,10.39455093,12.44006772,0,0,"2012-09-29T23:59:59.999Z"
12.96938651,14.1570916,11.56928463,12.72685467,0,0,"2012-10-06T23:59:59.999Z"
12.05523593,13.7982628,10.45452807,12.0116711,0,0,"2012-10-12T23:59:59.999Z"
11.9460141,13.78011983,11.31929943,11.89082972,0,0,"2012-10-19T23:59:59.999Z"
11.78185841,14.31549196,11.29681814,11.31145553,0,0,"2012-10-25T23:59:59.999Z"
10.92241781,11.63284698,9.69222153,11.10321647,0,0,"2012-10-31T23:59:59.999Z"
10.93262445,13.65744712,10.70818352,10.96138708,0,0,"2012-11-07T23:59:59.999Z"
10.99609848,11.58042029,9.29412414,11.16550967,0,0,"2012-11-13T23:59:59.999Z"
